post_url,price,location,post_title,source
https://www.ikea.com/sa/en/p/idasen-cabinet-with-doors-and-drawers-beige-30320726/,1250,,IDÅSEN,ikea
https://www.ikea.com/sa/en/p/sularp-leg-chrome-plated-40390766/,45.5,,SULARP,ikea
https://www.ikea.com/sa/en/p/vassviken-door-drawer-front-white-80414256/,100,,VASSVIKEN,ikea
https://www.ikea.com/sa/en/p/lixhult-storage-combination-grey-dark-green-orange-s89248922/,1020,,LIXHULT,ikea
https://www.ikea.com/sa/en/p/lixhult-storage-combination-orange-white-s99161598/,287,,LIXHULT,ikea
https://www.ikea.com/sa/en/p/havsta-storage-comb-w-sliding-glass-doors-dark-brown-s99265911/,2290,,HAVSTA,ikea
https://www.ikea.com/sa/en/p/havsta-plinth-grey-90415199/,100,,HAVSTA,ikea
https://www.ikea.com/sa/en/p/galant-storage-combination-with-drawers-black-stained-ash-veneer-s99285117/,2270,,GALANT,ikea
https://www.ikea.com/sa/en/p/bagganaes-handle-brass-colour-00338407/,35,,BAGGANÄS,ikea
https://www.ikea.com/sa/en/p/hishult-handle-porcelain-white-90265246/,35,,HISHULT,ikea
https://www.ikea.com/sa/en/p/billsbro-handle-white-20334314/,15,,BILLSBRO,ikea
https://www.ikea.com/sa/en/p/besta-supporting-leg-grey-50293604/,15,,BESTÅ,ikea
https://www.ikea.com/sa/en/p/hackas-knob-anthracite-80339790/,17,,HACKÅS,ikea
https://www.ikea.com/sa/en/p/malsjoe-glass-door-cabinet-black-stained-black-stained-30303487/,1276,,MALSJÖ,ikea
https://www.ikea.com/sa/en/p/hanviken-door-black-brown-50294793/,100,,HANVIKEN,ikea
https://www.ikea.com/sa/en/p/mossaryd-drop-handle-stainless-steel-colour-70370352/,29,,MOSSARYD,ikea
https://www.ikea.com/sa/en/p/oesternaes-leather-handle-tanned-leather-40348895/,70,,ÖSTERNÄS,ikea
https://www.ikea.com/sa/en/p/besta-tv-bench-black-brown-lappviken-black-brown-clear-glass-s49329331/,890,,BESTÅ,ikea
https://www.ikea.com/sa/en/p/eket-wall-cabinet-with-glass-door-white-s59336374/,139,,EKET,ikea
https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-white-hanviken-white-clear-glass-s79330639/,1350,,BESTÅ,ikea
https://www.ikea.com/sa/en/p/bekant-storage-unit-with-smart-lock-mesh-white-s89286513/,939,,BEKANT,ikea
https://www.ikea.com/sa/en/p/bekant-storage-unit-with-smart-lock-mesh-white-s59286963/,1350,,BEKANT,ikea
https://www.ikea.com/sa/en/p/timmerviken-drawer-front-black-60441562/,60,,TIMMERVIKEN,ikea
https://www.ikea.com/sa/en/p/eket-wall-cabinet-with-2-drawers-white-s69329387/,210,,EKET,ikea
https://www.ikea.com/sa/en/p/havsta-storage-combination-white-s79275138/,2235,,HAVSTA,ikea
https://www.ikea.com/sa/en/p/vassviken-door-white-00414255/,150,,VASSVIKEN,ikea
https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-black-brown-selsviken-high-gloss-black-smoked-glass-s09300650/,2635,,BESTÅ,ikea
https://www.ikea.com/sa/en/p/eket-wall-mounted-cabinet-combination-dark-grey-s09329390/,777,,EKET,ikea
https://www.ikea.com/sa/en/p/uppleva-bracket-for-tv-swivel-light-grey-20330599/,199,,UPPLEVA,ikea
https://www.ikea.com/sa/en/p/notviken-door-grey-green-20441578/,115,,NOTVIKEN,ikea
https://www.ikea.com/sa/en/p/bekant-storage-unit-on-castors-mesh-black-s29282532/,1105,,BEKANT,ikea
https://www.ikea.com/sa/en/p/billsbro-handle-stainless-steel-colour-30323598/,49,,BILLSBRO,ikea
https://www.ikea.com/sa/en/p/galant-storage-combination-black-stained-ash-veneer-s39285785/,3140,,GALANT,ikea
https://www.ikea.com/sa/en/p/hanviken-drawer-front-white-40291851/,50,,HANVIKEN,ikea
https://www.ikea.com/sa/en/p/galant-storage-combination-w-sliding-doors-white-s79285302/,3240,,GALANT,ikea
https://www.ikea.com/sa/en/p/norraker-bench-birch-60428990/,295,,NORRÅKER,ikea
https://www.ikea.com/sa/en/p/norraker-stool-birch-00428974/,145,,NORRÅKER,ikea
https://www.ikea.com/sa/en/p/norraker-table-birch-30428982/,596,,NORRÅKER,ikea
https://www.ikea.com/sa/en/p/stensele-table-anthracite-anthracite-s89323921/,450,,STENSELE,ikea
https://www.ikea.com/sa/en/p/stensele-table-light-grey-light-grey-s49288236/,450,,STENSELE,ikea
https://www.ikea.com/sa/en/p/norraker-norraker-bar-table-and-2-bar-stools-black-black-s79241940/,1385,,NORRÅKER / NORRÅKER,ikea
https://www.ikea.com/sa/en/p/norraker-table-birch-90428984/,395,,NORRÅKER,ikea
https://www.ikea.com/sa/en/p/norraker-bar-table-birch-40429014/,476,,NORRÅKER,ikea
https://www.ikea.com/sa/en/p/janinge-bar-stool-white-70246089/,595,,JANINGE,ikea
https://www.ikea.com/sa/en/p/stensele-bar-table-anthracite-anthracite-s09288224/,550,,STENSELE,ikea
https://www.ikea.com/sa/en/p/leifarne-chair-with-armrests-dark-yellow-dietmar-chrome-plated-s19304209/,275,,LEIFARNE,ikea
https://www.ikea.com/sa/en/p/stensele-roenninge-table-and-2-chairs-anthracite-anthracite-green-s39297156/,1140,,STENSELE / RÖNNINGE,ikea
https://www.ikea.com/sa/en/p/janinge-chair-yellow-60246080/,180,,JANINGE,ikea
https://www.ikea.com/sa/en/p/norraryd-bar-stool-with-backrest-black-00397736/,395,,NORRARYD,ikea
https://www.ikea.com/sa/en/p/roenninge-chair-birch-10422504/,345,,RÖNNINGE,ikea
https://www.ikea.com/sa/en/p/yngvar-chair-red-00417635/,399,,YNGVAR,ikea
https://www.ikea.com/sa/en/p/stensele-roenninge-table-and-2-chairs-light-grey-light-grey-birch-s09297129/,1140,,STENSELE / RÖNNINGE,ikea
https://www.ikea.com/sa/en/p/janinge-chair-white-00246078/,225,,JANINGE,ikea
https://www.ikea.com/sa/en/p/norraker-norraryd-bar-table-and-2-bar-stools-black-black-s89280380/,1385,,NORRÅKER / NORRARYD,ikea
https://www.ikea.com/sa/en/p/janinge-bar-stool-grey-10281354/,595,,JANINGE,ikea
https://www.ikea.com/sa/en/p/stensele-norraryd-bar-table-and-2-bar-stools-anthracite-anthracite-black-s29297227/,1340,,STENSELE / NORRARYD,ikea
https://www.ikea.com/sa/en/p/svenbertil-chair-with-armrests-white-dietmar-white-s49259743/,275,,SVENBERTIL,ikea
https://www.ikea.com/sa/en/p/yngvar-chair-anthracite-80417636/,395,,YNGVAR,ikea
https://www.ikea.com/sa/en/p/yngvar-bar-stool-anthracite-60400745/,475,,YNGVAR,ikea
https://www.ikea.com/sa/en/p/leifarne-chair-with-armrests-white-dietmar-white-s59259752/,275,,LEIFARNE,ikea
https://www.ikea.com/sa/en/p/janinge-chair-with-armrests-white-80280515/,225,,JANINGE,ikea
https://www.ikea.com/sa/en/p/melltorp-adde-table-and-2-chairs-white-s49011766/,179,,MELLTORP / ADDE,ikea
https://www.ikea.com/sa/en/p/malinda-chair-cushion-light-beige-10209202/,25,,MALINDA,ikea
https://www.ikea.com/sa/en/p/bingsta-armchair-vissle-dark-yellow-kabusa-dark-yellow-40455649/,595,,BINGSTA,ikea
https://www.ikea.com/sa/en/p/skruvsta-swivel-chair-lingbo-multicolour-40472861/,545,,SKRUVSTA,ikea
https://www.ikea.com/sa/en/p/loberget-blyskaer-swivel-chair-white-s79331865/,155,,LOBERGET / BLYSKÄR,ikea
https://www.ikea.com/sa/en/p/strandmon-wing-chair-vibberbo-black-beige-20456956/,995,,STRANDMON,ikea
https://www.ikea.com/sa/en/p/renberget-swivel-chair-bomstad-black-20339420/,175,,RENBERGET,ikea
https://www.ikea.com/sa/en/p/snille-swivel-chair-white-s79046260/,125,,SNILLE,ikea
https://www.ikea.com/sa/en/p/pello-armchair-holmby-natural-50078464/,195,,PELLO,ikea
https://www.ikea.com/sa/en/p/millberget-swivel-chair-bomstad-black-90339412/,350,,MILLBERGET,ikea
https://www.ikea.com/sa/en/p/fanbyn-chair-with-armrests-s09221016/,295,,FANBYN,ikea
https://www.ikea.com/sa/en/p/flintan-nominell-office-chair-with-armrests-black-s29208194/,370,,FLINTAN / NOMINELL,ikea
https://www.ikea.com/sa/en/p/ekolsund-recliner-gunnared-light-brown-pink-s59297184/,1395,,EKOLSUND,ikea
https://www.ikea.com/sa/en/p/nilsove-chair-with-armrests-rattan-white-50434312/,395,,NILSOVE,ikea
https://www.ikea.com/sa/en/p/agen-chair-rattan-bamboo-50058376/,245,,AGEN,ikea
https://www.ikea.com/sa/en/p/adde-chair-white-10219178/,40,,ADDE,ikea
https://www.ikea.com/sa/en/p/skalberg-sporren-swivel-chair-white-s69023612/,190,,SKÅLBERG / SPORREN,ikea
https://www.ikea.com/sa/en/p/marius-stool-white-90184047/,25,,MARIUS,ikea
https://www.ikea.com/sa/en/p/molte-desk-chair-grey-20292776/,69,,MOLTE,ikea
https://www.ikea.com/sa/en/p/gunde-folding-chair-white-60217799/,30,,GUNDE,ikea
https://www.ikea.com/sa/en/p/oerfjaell-childrens-desk-chair-white-vissle-pink-70441769/,195,,ÖRFJÄLL,ikea
https://www.ikea.com/sa/en/p/nolmyra-easy-chair-birch-veneer-grey-10233532/,175,,NOLMYRA,ikea
https://www.ikea.com/sa/en/p/langfjaell-office-chair-with-armrests-gunnared-light-brown-pink-white-s09252786/,695,,LÅNGFJÄLL,ikea
https://www.ikea.com/sa/en/p/strandmon-childrens-armchair-vissle-grey-70392542/,495,,STRANDMON,ikea
https://www.ikea.com/sa/en/p/groenadal-rocking-chair-grey-natural-90320097/,795,,GRÖNADAL,ikea
https://www.ikea.com/sa/en/p/ingolf-chair-white-70103250/,195,,INGOLF,ikea
https://www.ikea.com/sa/en/p/karljan-chair-dark-grey-kabusa-dark-grey-50341025/,125,,KARLJAN,ikea
https://www.ikea.com/sa/en/p/bleckberget-swivel-chair-idekulla-beige-60308676/,250,,BLECKBERGET,ikea
https://www.ikea.com/sa/en/p/remsta-armchair-djuparp-dark-green-blue-green-blue-60344759/,795,,REMSTA,ikea
https://www.ikea.com/sa/en/p/stocksund-bench-ljungen-blue-black-wood-s39129342/,995,,STOCKSUND,ikea
https://www.ikea.com/sa/en/p/ingolf-stool-white-00152282/,175,,INGOLF,ikea
https://www.ikea.com/sa/en/p/flintan-office-chair-vissle-grey-20336836/,245,,FLINTAN,ikea
https://www.ikea.com/sa/en/p/ikea-ps-gullholmen-rocking-chair-banana-fibre-50039552/,295,,IKEA PS GULLHOLMEN,ikea
https://www.ikea.com/sa/en/p/markus-office-chair-vissle-dark-grey-70261150/,795,,MARKUS,ikea
https://www.ikea.com/sa/en/p/bekvaem-step-stool-beech-60178887/,59,,BEKVÄM,ikea
https://www.ikea.com/sa/en/p/melltorp-adde-table-and-4-chairs-white-s99014376/,359,,MELLTORP / ADDE,ikea
https://www.ikea.com/sa/en/p/tossberg-chair-metal-black-grey-90435324/,495,,TOSSBERG,ikea
https://www.ikea.com/sa/en/p/sakarias-stool-cover-sporda-dark-grey-50463502/,50,,SAKARIAS,ikea
https://www.ikea.com/sa/en/p/kyrre-stool-birch-60416925/,60,,KYRRE,ikea
https://www.ikea.com/sa/en/p/teodores-chair-white-90350937/,95,,TEODORES,ikea
https://www.ikea.com/sa/en/p/buskbo-armchair-rattan-djupvik-white-s79299016/,675,,BUSKBO,ikea
https://www.ikea.com/sa/en/p/jokkmokk-chair-antique-stain-90342688/,79.2,,JOKKMOKK,ikea
https://www.ikea.com/sa/en/p/fanbyn-chair-s49228474/,275,,FANBYN,ikea
https://www.ikea.com/sa/en/p/norraker-bench-birch-60428990/,295,,NORRÅKER,ikea
https://www.ikea.com/sa/en/p/leifarne-swivel-chair-dark-yellow-balsberget-white-s29301700/,310,,LEIFARNE,ikea
https://www.ikea.com/sa/en/p/odger-swivel-chair-white-beige-70308685/,395,,ODGER,ikea
https://www.ikea.com/sa/en/p/tobias-chair-transparent-chrome-plated-80349671/,345,,TOBIAS,ikea
https://www.ikea.com/sa/en/p/tullsta-armchair-lofallet-beige-s29272712/,545,,TULLSTA,ikea
https://www.ikea.com/sa/en/p/stig-bar-stool-with-backrest-black-silver-colour-80155205/,69,,STIG,ikea
https://www.ikea.com/sa/en/p/oerfjaell-childrens-desk-chair-white-vissle-dark-grey-10441786/,195,,ÖRFJÄLL,ikea
https://www.ikea.com/sa/en/p/vedbo-armchair-gunnared-light-brown-pink-40423578/,975,,VEDBO,ikea
https://www.ikea.com/sa/en/p/harry-chair-birch-blekinge-white-60105829/,199,,HARRY,ikea
https://www.ikea.com/sa/en/p/ikea-ps-loemsk-swivel-armchair-white-red-10407136/,345,,IKEA PS LÖMSK,ikea
https://www.ikea.com/sa/en/p/loberget-sibben-childrens-desk-chair-white-s59337670/,95,,LOBERGET / SIBBEN,ikea
https://www.ikea.com/sa/en/p/oerfjaell-childrens-desk-chair-white-vissle-blue-green-60441779/,195,,ÖRFJÄLL,ikea
https://www.ikea.com/sa/en/p/poaeng-childrens-armchair-birch-veneer-almas-natural-90116553/,179,,POÄNG,ikea
https://www.ikea.com/sa/en/p/jokkmokk-table-and-4-chairs-antique-stain-50211104/,549,,JOKKMOKK,ikea
https://www.ikea.com/sa/en/p/marius-stool-black-10135659/,25,,MARIUS,ikea
https://www.ikea.com/sa/en/p/poaeng-rocking-chair-birch-veneer-hillared-anthracite-s39201026/,790,,POÄNG,ikea
https://www.ikea.com/sa/en/p/leifarne-chair-white-ernfrid-birch-s59127808/,245,,LEIFARNE,ikea
https://www.ikea.com/sa/en/p/malinda-chair-cushion-red-40202746/,25,,MALINDA,ikea
https://www.ikea.com/sa/en/p/soederhamn-chaise-longue-samsta-light-pink-s29151296/,1100,,SÖDERHAMN,ikea
https://www.ikea.com/sa/en/p/mackapaer-bench-with-storage-compartments-white-10334753/,295,,MACKAPÄR,ikea
https://www.ikea.com/sa/en/p/nilsove-norna-chair-with-chair-pad-rattan-white-laila-natural-s19304006/,424,,NILSOVE / NORNA,ikea
https://www.ikea.com/sa/en/p/alefjaell-office-chair-grann-golden-brown-40419982/,1295,,ALEFJÄLL,ikea
https://www.ikea.com/sa/en/p/ektorp-armchair-lofallet-beige-s79129081/,675,,EKTORP,ikea
https://www.ikea.com/sa/en/p/leifarne-chair-dark-yellow-mosaic-patterned-white-broringe-white-s49304199/,195,,LEIFARNE,ikea
https://www.ikea.com/sa/en/p/stefan-chair-brown-black-00211088/,85,,STEFAN,ikea
https://www.ikea.com/sa/en/p/odger-chair-brown-50364149/,177,,ODGER,ikea
https://www.ikea.com/sa/en/p/gunde-folding-chair-black-00217797/,30,,GUNDE,ikea
https://www.ikea.com/sa/en/p/nisse-folding-chair-black-30115066/,49,,NISSE,ikea
https://www.ikea.com/sa/en/p/malinda-chair-cushion-grey-10331014/,25,,MALINDA,ikea
https://www.ikea.com/sa/en/p/antilop-supporting-cushion-white-30449748/,16,,ANTILOP,ikea
https://www.ikea.com/sa/en/p/ekeroe-armchair-skiftebo-yellow-00262879/,695,,EKERÖ,ikea
https://www.ikea.com/sa/en/p/hattefjaell-office-chair-with-armrests-gunnared-beige-white-s49252119/,1295,,HATTEFJÄLL,ikea
https://www.ikea.com/sa/en/p/boerje-chair-white-kungsvik-sand-90211531/,175,,BÖRJE,ikea
https://www.ikea.com/sa/en/p/dagotto-foot-rest-black-40240989/,69,,DAGOTTO,ikea
https://www.ikea.com/sa/en/p/jaervfjaellet-office-chair-with-armrests-gunnared-blue-black-s99275627/,945,,JÄRVFJÄLLET,ikea
https://www.ikea.com/sa/en/p/karljan-chair-red-kabusa-red-80443904/,125,,KARLJAN,ikea
https://www.ikea.com/sa/en/p/radviken-armchair-dark-brown-black-50295472/,675,,RÅDVIKEN,ikea
https://www.ikea.com/sa/en/p/henriksdal-chair-white-orrsta-light-grey-s19190340/,295,,HENRIKSDAL,ikea
https://www.ikea.com/sa/en/p/groenlid-chaise-longue-ljungen-light-green-s89256262/,1895,,GRÖNLID,ikea
https://www.ikea.com/sa/en/p/martin-chair-black-black-s09219527/,99,,MARTIN,ikea
https://www.ikea.com/sa/en/p/hemnes-storage-bench-w-towel-rail-4-hooks-white-30396655/,495,,HEMNES,ikea
https://www.ikea.com/sa/en/p/lerhamn-table-and-2-chairs-light-antique-stain-white-stain-vittaryd-beige-s39306288/,589,,LERHAMN,ikea
https://www.ikea.com/sa/en/p/langfjaell-office-chair-gunnared-light-brown-pink-white-s49252398/,595,,LÅNGFJÄLL,ikea
https://www.ikea.com/sa/en/p/sakarias-chair-with-armrests-black-lingbo-multicoloured-dark-s09279026/,645,,SAKARIAS,ikea
https://www.ikea.com/sa/en/p/baltsar-chair-black-blue-brown-10413137/,595,,BALTSAR,ikea
https://www.ikea.com/sa/en/p/bertil-chair-pad-grey-30141975/,19,,BERTIL,ikea
https://www.ikea.com/sa/en/p/bingsta-high-back-armchair-vissle-dark-yellow-kabusa-dark-yellow-40455654/,695,,BINGSTA,ikea
https://www.ikea.com/sa/en/p/ulriksberg-armchair-rattan-anthracite-90434310/,445,,ULRIKSBERG,ikea
https://www.ikea.com/sa/en/p/foersiktig-childrens-stool-white-green-60248418/,15,,FÖRSIKTIG,ikea
https://www.ikea.com/sa/en/p/justina-chair-pad-natural-90175000/,19,,JUSTINA,ikea
https://www.ikea.com/sa/en/p/ingolf-bar-stool-with-backrest-white-10122647/,345,,INGOLF,ikea
https://www.ikea.com/sa/en/p/sakarias-stool-black-sporda-dark-grey-s79325223/,225,,SAKARIAS,ikea
https://www.ikea.com/sa/en/p/koarp-armchair-orrsta-light-blue-black-s99221743/,825,,KOARP,ikea
https://www.ikea.com/sa/en/p/mammut-childrens-stool-in-outdoor-yellow-20382324/,29,,MAMMUT,ikea
https://www.ikea.com/sa/en/p/taerendoe-adde-table-and-4-chairs-black-s79010690/,285,,TÄRENDÖ / ADDE,ikea
https://www.ikea.com/sa/en/p/langfjaell-conference-chair-with-armrests-gunnared-beige-white-s29252549/,645,,LÅNGFJÄLL,ikea
https://www.ikea.com/sa/en/p/nilserik-standing-support-white-vissle-grey-90309721/,195,,NILSERIK,ikea
https://www.ikea.com/sa/en/p/bertil-chair-pad-black-80265143/,11.4,,BERTIL,ikea
https://www.ikea.com/sa/en/p/lillhoejden-swivel-chair-blekinge-white-40238712/,395,,LILLHÖJDEN,ikea
https://www.ikea.com/sa/en/p/dalfred-bar-stool-black-60155602/,195,,DALFRED,ikea
https://www.ikea.com/sa/en/p/markerad-chair-beech-80433900/,327,,MARKERAD,ikea
https://www.ikea.com/sa/en/p/sakarias-cover-for-chair-with-armrests-sporda-dark-grey-60384335/,95,,SAKARIAS,ikea
https://www.ikea.com/sa/en/p/jules-childrens-desk-chair-white-s39207716/,255,,JULES,ikea
https://www.ikea.com/sa/en/p/poaeng-childrens-armchair-birch-veneer-almas-beige-s39337911/,179,,POÄNG,ikea
https://www.ikea.com/sa/en/p/svenbertil-chair-white-ernfrid-birch-s59197702/,245,,SVENBERTIL,ikea
https://www.ikea.com/sa/en/p/stocksund-armchair-ljungen-medium-grey-light-brown-wood-s49315937/,1695,,STOCKSUND,ikea
https://www.ikea.com/sa/en/p/vippaert-chair-cushion-beige-00410101/,29,,VIPPÄRT,ikea
https://www.ikea.com/sa/en/p/oerfjaell-swivel-chair-white-vissle-dark-grey-s39303039/,225,,ÖRFJÄLL,ikea
https://www.ikea.com/sa/en/p/benarp-armchair-skiftebo-yellow-40319398/,1495,,BENARP,ikea
https://www.ikea.com/sa/en/p/franklin-bar-stool-with-backrest-foldable-white-white-70404875/,129,,FRANKLIN,ikea
https://www.ikea.com/sa/en/p/marius-stool-red-00246196/,25,,MARIUS,ikea
https://www.ikea.com/sa/en/p/henriksdal-chair-cover-graesbo-white-40336595/,50,,HENRIKSDAL,ikea
https://www.ikea.com/sa/en/p/nisse-folding-chair-dark-blue-lilac-90412426/,49,,NISSE,ikea
https://www.ikea.com/sa/en/p/skogstorp-bench-oak-white-20426276/,795,,SKOGSTORP,ikea
https://www.ikea.com/sa/en/p/fjaellberget-conference-chair-white-stained-oak-veneer-gunnared-light-beige-beige-80396422/,995,,FJÄLLBERGET,ikea
https://www.ikea.com/sa/en/p/antilop-highchair-with-tray-silver-colour-white-silver-colour-s29067293/,110,,ANTILOP,ikea
https://www.ikea.com/sa/en/p/justina-chair-pad-grey-60175006/,19,,JUSTINA,ikea
https://www.ikea.com/sa/en/p/vimund-childrens-desk-chair-light-pink-10424353/,299,,VIMUND,ikea
https://www.ikea.com/sa/en/p/kullaberg-swivel-chair-black-90325518/,220,,KULLABERG,ikea
https://www.ikea.com/sa/en/p/lidhult-armchair-lejde-grey-black-s89256894/,1795,,LIDHULT,ikea
https://www.ikea.com/sa/en/p/bekvaem-stepladder-3-steps-beech-90190411/,145,,BEKVÄM,ikea
https://www.ikea.com/sa/en/p/terje-folding-chair-white-80222441/,79,,TERJE,ikea
https://www.ikea.com/sa/en/p/roenninge-chair-birch-10422504/,345,,RÖNNINGE,ikea
https://www.ikea.com/sa/en/p/langur-padded-seat-cover-for-highchair-yellow-30346986/,50,,LANGUR,ikea
https://www.ikea.com/sa/en/p/kullaberg-stool-pine-black-10363651/,175,,KULLABERG,ikea
https://www.ikea.com/sa/en/p/lidkullen-active-sit-stand-support-gunnared-beige-00418376/,350,,LIDKULLEN,ikea
https://www.ikea.com/sa/en/p/henriksdal-chair-brown-nolhaga-grey-beige-s29220780/,295,,HENRIKSDAL,ikea
https://www.ikea.com/sa/en/p/langfjaell-office-chair-with-armrests-gunnared-light-brown-pink-black-s39261874/,795,,LÅNGFJÄLL,ikea
https://www.ikea.com/sa/en/p/melltorp-teodores-table-and-2-chairs-white-white-s39296901/,289,,MELLTORP / TEODORES,ikea
https://www.ikea.com/sa/en/p/stuva-fritids-bench-with-toy-storage-white-white-s59252637/,395,,STUVA / FRITIDS,ikea
https://www.ikea.com/sa/en/p/sunnea-chair-pad-grey-60416572/,22,,SUNNEA,ikea
https://www.ikea.com/sa/en/p/oerfjaell-swivel-chair-white-vissle-purple-s69303066/,225,,ÖRFJÄLL,ikea
https://www.ikea.com/sa/en/p/ekenaes-armchair-hensta-light-brown-00276664/,995,,EKENÄS,ikea
https://www.ikea.com/sa/en/p/lerhamn-chair-light-antique-stain-vittaryd-beige-20259423/,145,,LERHAMN,ikea
https://www.ikea.com/sa/en/p/ekedalen-chair-white-orrsta-light-grey-60341015/,225,,EKEDALEN,ikea
https://www.ikea.com/sa/en/p/leifarne-seat-shell-dark-yellow-70451640/,100,,LEIFARNE,ikea
https://www.ikea.com/sa/en/p/bolmen-step-stool-white-60265163/,22,,BOLMEN,ikea
https://www.ikea.com/sa/en/p/poaeng-rocking-chair-black-brown-knisa-black-s19241537/,597,,POÄNG,ikea
https://www.ikea.com/sa/en/p/buskbo-armchair-rattan-70434311/,575,,BUSKBO,ikea
https://www.ikea.com/sa/en/p/melltorp-teodores-table-and-4-chairs-white-s79286033/,579,,MELLTORP / TEODORES,ikea
https://www.ikea.com/sa/en/p/bussan-beanbag-in-outdoor-grey-50312909/,525,,BUSSAN,ikea
https://www.ikea.com/sa/en/p/poaeng-armchair-birch-veneer-knisa-light-beige-s39240787/,425,,POÄNG,ikea
https://www.ikea.com/sa/en/p/leifarne-chair-dark-yellow-broringe-black-s09304196/,195,,LEIFARNE,ikea
https://www.ikea.com/sa/en/p/havsten-easy-chair-in-outdoor-beige-s39251931/,1075,,HAVSTEN,ikea
https://www.ikea.com/sa/en/p/soederhamn-armchair-finnsta-turquoise-s59135648/,1425,,SÖDERHAMN,ikea
https://www.ikea.com/sa/en/p/vedbo-high-back-armchair-gunnared-light-brown-pink-10423589/,1345,,VEDBO,ikea
https://www.ikea.com/sa/en/p/melltorp-nilsove-table-and-2-chairs-white-rattan-white-s29297294/,889,,MELLTORP / NILSOVE,ikea
https://www.ikea.com/sa/en/p/leifarne-seat-shell-light-olive-green-90451644/,100,,LEIFARNE,ikea
https://www.ikea.com/sa/en/p/malinda-chair-cushion-black-00333122/,25,,MALINDA,ikea
https://www.ikea.com/sa/en/p/hemnes-bench-with-shoe-storage-white-00243800/,295,,HEMNES,ikea
https://www.ikea.com/sa/en/p/bekvaem-step-stool-white-40178888/,99,,BEKVÄM,ikea
https://www.ikea.com/sa/en/p/vippaert-chair-cushion-grey-10395807/,29,,VIPPÄRT,ikea
https://www.ikea.com/sa/en/p/sunnea-chair-pad-lofallet-beige-30416578/,22,,SUNNEA,ikea
https://www.ikea.com/sa/en/p/oerfjaell-swivel-chair-white-vissle-blue-s49303034/,225,,ÖRFJÄLL,ikea
https://www.ikea.com/sa/en/p/oerfjaell-swivel-chair-white-vissle-dark-yellow-s89303046/,225,,ÖRFJÄLL,ikea
https://www.ikea.com/sa/en/p/henriksdal-chair-frame-white-00141689/,225,,HENRIKSDAL,ikea
https://www.ikea.com/sa/en/p/svenarne-chair-with-armrests-tallmyra-beige-30427341/,795,,SVENARNE,ikea
https://www.ikea.com/sa/en/p/sakarias-stool-frame-black-60463498/,175,,SAKARIAS,ikea
https://www.ikea.com/sa/en/p/jaervfjaellet-office-chair-glose-black-90363553/,845,,JÄRVFJÄLLET,ikea
https://www.ikea.com/sa/en/p/poaeng-childrens-armchair-cushion-almas-beige-70451635/,45,,POÄNG,ikea
https://www.ikea.com/sa/en/p/langfjaell-office-chair-gunnared-light-brown-pink-white-s99252541/,695,,LÅNGFJÄLL,ikea
https://www.ikea.com/sa/en/p/fanbyn-chair-frame-brown-wood-effect-00385069/,150,,FANBYN,ikea
https://www.ikea.com/sa/en/p/ingatorp-ingolf-table-and-4-chairs-white-s29917307/,1725,,INGATORP / INGOLF,ikea
https://www.ikea.com/sa/en/p/vilto-step-stool-birch-60344453/,57,,VILTO,ikea
https://www.ikea.com/sa/en/p/utter-childrens-stool-in-outdoor-white-50357785/,25,,UTTER,ikea
https://www.ikea.com/sa/en/p/melltorp-marius-table-and-2-stools-white-black-s99011764/,149,,MELLTORP / MARIUS,ikea
https://www.ikea.com/sa/en/p/sakarias-cover-for-chair-with-armrests-vibberbo-70463582/,95,,SAKARIAS,ikea
https://www.ikea.com/sa/en/p/antilop-highchair-tray-white-40076093/,25,,ANTILOP,ikea
https://www.ikea.com/sa/en/p/djupvik-cushion-blekinge-white-30204798/,100,,DJUPVIK,ikea
https://www.ikea.com/sa/en/p/hillared-chair-pad-anthracite-40416587/,35,,HILLARED,ikea
https://www.ikea.com/sa/en/p/franklin-bar-stool-with-backrest-foldable-black-black-60406785/,149,,FRANKLIN,ikea
https://www.ikea.com/sa/en/p/oddbjoerg-chair-pad-grey-00395209/,28,,ODDBJÖRG,ikea
https://www.ikea.com/sa/en/p/langfjaell-conference-chair-with-armrests-gunnared-light-brown-pink-white-s69252646/,745,,LÅNGFJÄLL,ikea
https://www.ikea.com/sa/en/p/svenbertil-chair-black-broringe-black-s99197696/,195,,SVENBERTIL,ikea
https://www.ikea.com/sa/en/p/leifarne-seat-shell-white-30288632/,100,,LEIFARNE,ikea
https://www.ikea.com/sa/en/p/norraryd-chair-white-70273092/,260,,NORRARYD,ikea
https://www.ikea.com/sa/en/p/ekedalen-bar-stool-with-backrest-white-orrsta-light-grey-00400545/,345,,EKEDALEN,ikea
https://www.ikea.com/sa/en/p/delaktig-platform-armchair-gunnared-light-brown-pink-s19289341/,1500,,DELAKTIG,ikea
https://www.ikea.com/sa/en/p/moerbylanga-odger-table-and-4-chairs-oak-veneer-brown-stained-anthracite-s19305044/,3475,,MÖRBYLÅNGA / ODGER,ikea
https://www.ikea.com/sa/en/p/karlhugo-chair-oak-nordvalla-dark-grey-80403516/,595,,KARLHUGO,ikea
https://www.ikea.com/sa/en/p/vallentuna-sofa-bed-module-with-backrests-hillared-light-blue-s89277486/,1948,,VALLENTUNA,ikea
